Id	SurahId	AyahId	WordId	AyahNo	WordNo	SegmentNo	WordPart	PartOfSpeech	Person	Gender	Number	Text	TextBw	Root	RootBw	Lemma	LemmaBw	Special	SpecialBw	PrefixType	SuffixType	VerbAspect	VerbMood	VerbVoice	VerbForm	NominalDerivation	NominalCase	NominalState
128483	2	20	153	13	14	2	3	N	3	1	3	هُمْ	humo								PRON							
128484	2	20	154	13	15	1	2	N	3	1	3	هُمُ	humu															
128485	2	20	155	13	16	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128486	2	20	155	13	16	2	2	N	0	1	3	سُّفَهَآءُ	s~ufahaA^'u	سفه	sfh	سَفِيه	safiyh										NOM	
128487	2	20	156	13	17	1	1	P	0	0	0	وَ	wa			و	w			SUP								
128488	2	20	156	13	17	2	2	P	0	0	0	لَٰكِن	la`kin			لٰكِن	l`kin											
128489	2	20	157	13	18	1	2	P	0	0	0	لَّا	l~aA			لا	lA											
128490	2	20	158	13	19	1	2	V	3	1	3	يَعْلَمُ	yaEolamu	علم	Elm	عَلِمَ	Ealima					IMPF	IND	ACT	1			
128491	2	20	158	13	19	2	3	N	3	1	3	ونَ	wna								PRON							
128492	2	21	159	14	1	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128493	2	21	159	14	1	2	2	N	0	0	0	إِذَا	<i*aA			إِذا	<i*A											
128494	2	21	160	14	2	1	2	V	3	1	3	لَقُ	laqu	لقي	lqy	لَقُ	laqu					PERF		ACT	1			
128495	2	21	160	14	2	2	3	N	3	1	3	وا۟	wA@								PRON							
128496	2	21	161	14	3	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
128497	2	21	162	14	4	1	2	V	3	1	3	ءَامَنُ	'aAmanu	أمن	>mn	آمَنَ	A^mana					PERF		ACT	4			
128498	2	21	162	14	4	2	3	N	3	1	3	وا۟	wA@								PRON							
128499	2	21	163	14	5	1	2	V	3	1	3	قَالُ	qaAlu	قول	qwl	قالَ	qAla					PERF		ACT	1			
128500	2	21	163	14	5	2	3	N	3	1	3	وٓا۟	w^A@								PRON							
128501	2	21	164	14	6	1	2	V	1	0	3	ءَامَ	'aAma	أمن	>mn	آمَنَ	A^mana					PERF		ACT	4			
128502	2	21	164	14	6	2	3	N	1	0	3	نَّا	n~aA								PRON							
128503	2	21	165	14	7	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128504	2	21	165	14	7	2	2	N	0	0	0	إِذَا	<i*aA			إِذا	<i*A											
128505	2	21	166	14	8	1	2	V	3	1	3	خَلَ	xala	خلو	xlw	خَلا	xalA					PERF		ACT	1			
128506	2	21	166	14	8	2	3	N	3	1	3	وْا۟	woA@								PRON							
128507	2	21	167	14	9	1	2	P	0	0	0	إِلَىٰ	<ilaY`			إِلَى	<ilaY											
128508	2	21	168	14	10	1	2	N	0	1	3	شَيَٰطِينِ	$aya`Tiyni	شطن	$Tn	شَيْطان	$ayoTAn										GEN	
128509	2	21	168	14	10	2	3	N	3	1	3	هِمْ	himo								PRON							
128510	2	21	169	14	11	1	2	V	3	1	3	قَالُ	qaAlu	قول	qwl	قالَ	qAla					PERF		ACT	1			
128511	2	21	169	14	11	2	3	N	3	1	3	وٓا۟	w^A@								PRON							
128512	2	21	170	14	12	1	2	P	0	0	0	إِنَّ	<in~a			إِنّ	<in~	إِنّ	<in~									
128513	2	21	170	14	12	2	3	N	1	0	3	ا	A								PRON							
128514	2	21	171	14	13	1	2	N	0	0	0	مَعَ	maEa			مَع	maE										ACC	
128515	2	21	171	14	13	2	3	N	2	1	3	كُمْ	kumo								PRON							
128516	2	21	172	14	14	1	2	P	0	0	0	إِنَّ	<in~a			إِنّ	<in~	إِنّ	<in~									
128517	2	21	172	14	14	2	2	P	0	0	0	مَا	maA			ما	mA											
128518	2	21	173	14	15	1	2	N	1	0	3	نَحْنُ	naHonu															
128519	2	21	174	14	16	1	2	N	0	1	3	مُسْتَهْزِءُونَ	musotahozi'uwna	هزأ	hz>	مُسْتَهْزِء	musotahozi'								10	ACT_PCPL	NOM	
128520	2	22	175	15	1	1	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
128521	2	22	176	15	2	1	2	V	3	1	1	يَسْتَهْزِئُ	yasotahozi}u	هزأ	hz>	اسْتُهْزِئَ	Asotuhozi}a					IMPF	IND	ACT	10			
128522	2	22	177	15	3	1	1	P	0	0	0	بِ	bi			ب	b			P								
128523	2	22	177	15	3	2	2	N	3	1	3	هِمْ	himo															
128524	2	22	178	15	4	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128525	2	22	178	15	4	2	2	V	3	1	1	يَمُدُّ	yamud~u	مدد	mdd	مَدَّ	mad~a					IMPF	IND	ACT	1			
128526	2	22	178	15	4	3	3	N	3	1	3	هُمْ	humo								PRON							
128527	2	22	179	15	5	1	2	P	0	0	0	فِى	fiY			فِي	fiy											
128528	2	22	180	15	6	1	2	N	0	1	0	طُغْيَٰنِ	Tugoya`ni	طغي	Tgy	طُغْيان	TugoyAn								1	VN	GEN	
128529	2	22	180	15	6	2	3	N	3	1	3	هِمْ	himo								PRON							
128530	2	22	181	15	7	1	2	V	3	1	3	يَعْمَهُ	yaEomahu	عمه	Emh	يَعْمَهُ	yaEomahu					IMPF	IND	ACT	1			
128531	2	22	181	15	7	2	3	N	3	1	3	ونَ	wna								PRON							
128532	2	23	182	16	1	1	2	N	0	0	3	أُو۟لَٰٓئِ	>uw@la`^}i			ذا	*A											
128533	2	23	182	16	1	2	3	P	0	1	0	كَ	ka								ADDR							
128534	2	23	183	16	2	1	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
128535	2	23	184	16	3	1	2	V	3	1	3	ٱشْتَرَ	{$otara	شري	$ry	اشْتَرَى	A$otaraY					PERF		ACT	8			
128536	2	23	184	16	3	2	3	N	3	1	3	وُا۟	wuA@								PRON							
128537	2	23	185	16	4	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128538	2	23	185	16	4	2	2	N	0	2	0	ضَّلَٰلَةَ	D~ala`lapa	ضلل	Dll	ضَلالَة	DalAlap										ACC	
128539	2	23	186	16	5	1	1	P	0	0	0	بِ	bi			ب	b			P								
128540	2	23	186	16	5	2	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
128541	2	23	186	16	5	3	2	N	0	1	0	هُدَىٰ	hudaY`	هدي	hdy	هُدًى	hudFY										GEN	
128542	2	23	187	16	6	1	1	P	0	0	0	فَ	fa			ف	f			REM								
128543	2	23	187	16	6	2	2	P	0	0	0	مَا	maA			ما	mA											
128544	2	23	188	16	7	1	2	V	3	2	1	رَبِحَت	rabiHat	ربح	rbH	رَبِحَت	rabiHat					PERF		ACT	1			
128545	2	23	189	16	8	1	2	N	0	2	0	تِّجَٰرَتُ	t~ija`ratu	تجر	tjr	تِجارَة	tijArap										NOM	
128546	2	23	189	16	8	2	3	N	3	1	3	هُمْ	humo								PRON							
128547	2	23	190	16	9	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128548	2	23	190	16	9	2	2	P	0	0	0	مَا	maA			ما	mA											
128549	2	23	191	16	10	1	2	V	3	1	3	كَانُ	kaAnu	كون	kwn	كانَ	kAna	كَان	kaAn			PERF		ACT	1			
128550	2	23	191	16	10	2	3	N	3	1	3	وا۟	wA@								PRON							
128551	2	23	192	16	11	1	2	N	0	1	3	مُهْتَدِينَ	muhotadiyna	هدي	hdy	مُهْتَدي	muhotady								8	ACT_PCPL	ACC	
128552	2	24	193	17	1	1	2	N	0	1	0	مَثَلُ	mavalu	مثل	mvl	مَثَل	maval										NOM	
128553	2	24	193	17	1	2	3	N	3	1	3	هُمْ	humo								PRON							
128554	2	24	194	17	2	1	1	P	0	0	0	كَ	ka			ك	k			P								
128555	2	24	194	17	2	2	2	N	0	1	0	مَثَلِ	mavali	مثل	mvl	مَثَل	maval										GEN	
128556	2	24	195	17	3	1	2	N	0	1	1	ٱلَّذِى	{l~a*iY			الَّذِي	Al~a*iy											
128557	2	24	196	17	4	1	2	V	3	1	1	ٱسْتَوْقَدَ	{sotawoqada	وقد	wqd	اسْتَوْقَدَ	Asotawoqada					PERF		ACT	10			
128558	2	24	197	17	5	1	2	N	0	2	0	نَارًا	naArFA	نور	nwr	نار	nAr										ACC	INDEF
128559	2	24	198	17	6	1	1	P	0	0	0	فَ	fa			ف	f			REM								
128560	2	24	198	17	6	2	2	N	0	0	0	لَمَّآ	lam~aA^			لَمّا	lam~A											
128561	2	24	199	17	7	1	2	V	3	2	1	أَضَآءَتْ	>aDaA^'ato	ضوأ	Dw>	أَضاءَ	>aDA'a					PERF		ACT	4			
128562	2	24	200	17	8	1	2	N	0	0	0	مَا	maA			ما	mA											
128563	2	24	201	17	9	1	2	N	0	1	0	حَوْلَ	Hawola	حول	Hwl	حَوْل	Hawol										ACC	
128564	2	24	201	17	9	2	3	N	3	1	1	هُۥ	hu,								PRON							
128565	2	24	202	17	10	1	2	V	3	1	1	ذَهَبَ	*ahaba	ذهب	*hb	ذَهَبَ	*ahaba					PERF		ACT	1			
128566	2	24	203	17	11	1	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
128567	2	24	204	17	12	1	1	P	0	0	0	بِ	bi			ب	b			P								
128568	2	24	204	17	12	2	2	N	0	1	0	نُورِ	nuwri	نور	nwr	نُور	nuwr										GEN	
128569	2	24	204	17	12	3	3	N	3	1	3	هِمْ	himo								PRON							
128570	2	24	205	17	13	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128571	2	24	205	17	13	2	2	V	3	1	1	تَرَكَ	taraka	ترك	trk	تَرَكَ	taraka					PERF		ACT	1			
128572	2	24	205	17	13	3	3	N	3	1	3	هُمْ	humo								PRON							
128573	2	24	206	17	14	1	2	P	0	0	0	فِى	fiY			فِي	fiy											
128574	2	24	207	17	15	1	2	N	0	2	3	ظُلُمَٰتٍ	Zuluma`tK	ظلم	Zlm	ظُلُمَة	Zulumap										GEN	INDEF
128575	2	24	208	17	16	1	2	P	0	0	0	لَّا	l~aA			لا	lA											
128576	2	24	209	17	17	1	2	V	3	1	3	يُبْصِرُ	yuboSiru	بصر	bSr	أَبْصَرَ	>aboSara					IMPF	IND	ACT	4			
128577	2	24	209	17	17	2	3	N	3	1	3	ونَ	wna								PRON							
128578	2	25	210	18	1	1	2	N	0	0	3	صُمٌّۢ	Sum~N[	صمم	Smm	أَصَمّ	>aSam~										NOM	INDEF
128579	2	25	211	18	2	1	2	N	0	0	3	بُكْمٌ	bukomN	بكم	bkm	أَبْكَم	>abokam										NOM	INDEF
128580	2	25	212	18	3	1	2	N	0	1	3	عُمْىٌ	EumoYN	عمي	Emy	أَعْمَى	>aEomaY										NOM	INDEF
128581	2	25	213	18	4	1	1	P	0	0	0	فَ	fa			ف	f			CONJ								
128582	2	25	213	18	4	2	2	N	3	1	3	هُمْ	humo															
128583	2	25	214	18	5	1	2	P	0	0	0	لَا	laA			لا	lA											
128584	2	25	215	18	6	1	2	V	3	1	3	يَرْجِعُ	yarojiEu	رجع	rjE	رَجَعَ	rajaEa					IMPF	IND	ACT	1			
128585	2	25	215	18	6	2	3	N	3	1	3	ونَ	wna								PRON							
128586	2	26	216	19	1	1	2	P	0	0	0	أَوْ	>awo			أَو	>aw											
128587	2	26	217	19	2	1	1	P	0	0	0	كَ	ka			ك	k			P								
128588	2	26	217	19	2	2	2	N	0	1	0	صَيِّبٍ	Say~ibK	صوب	Swb	صَيِّب	Say~ib										GEN	INDEF
128589	2	26	218	19	3	1	2	P	0	0	0	مِّنَ	m~ina			مِن	min											
128590	2	26	219	19	4	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128591	2	26	219	19	4	2	2	N	0	2	0	سَّمَآءِ	s~amaA^'i	سمو	smw	سَماء	samA'										GEN	
128592	2	26	220	19	5	1	2	P	0	0	0	فِي	fiy			فِي	fiy											
128593	2	26	220	19	5	2	3	N	3	1	1	هِ	hi								PRON							
128594	2	26	221	19	6	1	2	N	0	2	3	ظُلُمَٰتٌ	Zuluma`tN	ظلم	Zlm	ظُلُمَة	Zulumap										NOM	INDEF
128595	2	26	222	19	7	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128596	2	26	222	19	7	2	2	N	0	1	0	رَعْدٌ	raEodN	رعد	rEd	رَعْد	raEod										NOM	INDEF
128597	2	26	223	19	8	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128598	2	26	223	19	8	2	2	N	0	1	0	بَرْقٌ	baroqN	برق	brq	بَرْق	baroq										NOM	INDEF
128599	2	26	224	19	9	1	2	V	3	1	3	يَجْعَلُ	yajoEalu	جعل	jEl	جَعَلَ	jaEala					IMPF	IND	ACT	1			
128600	2	26	224	19	9	2	3	N	3	1	3	ونَ	wna								PRON							
128601	2	26	225	19	10	1	2	N	0	1	3	أَصَٰبِعَ	>aSa`biEa	صبع	SbE	أَصابِع	>aSAbiE										ACC	
128602	2	26	225	19	10	2	3	N	3	1	3	هُمْ	humo								PRON							
128603	2	26	226	19	11	1	2	P	0	0	0	فِىٓ	fiY^			فِي	fiy											
128604	2	26	227	19	12	1	2	N	0	2	3	ءَاذَانِ	'aA*aAni	أذن	>*n	أُذُن	>u*un										GEN	
128605	2	26	227	19	12	2	3	N	3	1	3	هِم	him								PRON							
128606	2	26	228	19	13	1	2	P	0	0	0	مِّنَ	m~ina			مِن	min											
128607	2	26	229	19	14	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128608	2	26	229	19	14	2	2	N	0	2	3	صَّوَٰعِقِ	S~awa`Eiqi	صعق	SEq	صاعِقَة	SAEiqap										GEN	
128609	2	26	230	19	15	1	2	N	0	1	0	حَذَرَ	Ha*ara	حذر	H*r	حَذَر	Ha*ar								1	VN	ACC	
128610	2	26	231	19	16	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
128611	2	26	231	19	16	2	2	N	0	1	0	مَوْتِ	mawoti	موت	mwt	مَوْت	mawot										GEN	
128612	2	26	232	19	17	1	1	P	0	0	0	وَ	wa			و	w			REM								
128613	2	26	232	19	17	2	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
128614	2	26	233	19	18	1	2	N	0	1	0	مُحِيطٌۢ	muHiyTN[	حوط	HwT	مُحِيط	muHiyT								4	ACT_PCPL	NOM	INDEF
128615	2	26	234	19	19	1	1	P	0	0	0	بِ	bi			ب	b			P								
128616	2	26	234	19	19	2	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
128617	2	26	234	19	19	3	2	N	0	1	3	كَٰفِرِينَ	ka`firiyna	كفر	kfr	كافِر	kAfir								1	ACT_PCPL	GEN	
128618	2	27	235	20	1	1	2	V	3	1	1	يَكَادُ	yakaAdu	كود	kwd	كادَ	kAda	كَاد	kaAd			IMPF	IND	ACT	1			
128619	2	27	236	20	2	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
128620	2	27	236	20	2	2	2	N	0	1	0	بَرْقُ	baroqu	برق	brq	بَرْق	baroq										NOM	
128621	2	27	237	20	3	1	2	V	3	1	1	يَخْطَفُ	yaxoTafu	خطف	xTf	خَطِفَ	xaTifa					IMPF	IND	ACT	1			
128622	2	27	238	20	4	1	2	N	0	1	3	أَبْصَٰرَ	>aboSa`ra	بصر	bSr	بَصَر	baSar										ACC	
128623	2	27	238	20	4	2	3	N	3	1	3	هُمْ	humo								PRON							
128624	2	27	239	20	5	1	2	N	0	0	0	كُلَّمَآ	kul~amaA^	كلل	kll	كُلَّما	kul~amA											
128625	2	27	240	20	6	1	2	V	3	1	1	أَضَآءَ	>aDaA^'a	ضوأ	Dw>	أَضاءَ	>aDA'a					PERF		ACT	4			
128626	2	27	241	20	7	1	1	P	0	0	0	لَ	la			ل	l			P								
128627	2	27	241	20	7	2	2	N	3	1	3	هُم	hum															
128628	2	27	242	20	8	1	2	V	3	1	3	مَّشَ	m~a$a	مشي	m$y	مَشَ	ma$a					PERF		ACT	1			
128629	2	27	242	20	8	2	3	N	3	1	3	وْا۟	woA@								PRON							
128630	2	27	243	20	9	1	2	P	0	0	0	فِي	fiy			فِي	fiy											
128631	2	27	243	20	9	2	3	N	3	1	1	هِ	hi								PRON							
128632	2	27	244	20	10	1	1	P	0	0	0	وَ	wa			و	w			REM								
128633	2	27	244	20	10	2	2	N	0	0	0	إِذَآ	<i*aA^			إِذا	<i*A											
128634	2	27	245	20	11	1	2	V	3	1	1	أَظْلَمَ	>aZolama	ظلم	Zlm	أَظْلَمَ	>aZolama					PERF		ACT	4			
128635	2	27	246	20	12	1	2	P	0	0	0	عَلَيْ	Ealayo			عَلَى	EalaY											
128636	2	27	246	20	12	2	3	N	3	1	3	هِمْ	himo								PRON							
128637	2	27	247	20	13	1	2	V	3	1	3	قَامُ	qaAmu	قوم	qwm	قامَ	qAma					PERF		ACT	1			
128638	2	27	247	20	13	2	3	N	3	1	3	وا۟	wA@								PRON							
128639	2	27	248	20	14	1	1	P	0	0	0	وَ	wa			و	w			REM								
128640	2	27	248	20	14	2	2	P	0	0	0	لَوْ	lawo			لَو	law											
128641	2	27	249	20	15	1	2	V	3	1	1	شَآءَ	$aA^'a	شيأ	$y>	شاءَ	$A'a					PERF		ACT	1			
128642	2	27	250	20	16	1	2	N	0	0	0	ٱللَّهُ	{ll~ahu	أله	>lh	اللَّه	All~ah										NOM	
128643	2	27	251	20	17	1	1	P	0	0	0	لَ	la			ل	l			EMPH								
128644	2	27	251	20	17	2	2	V	3	1	1	ذَهَبَ	*ahaba	ذهب	*hb	ذَهَبَ	*ahaba					PERF		ACT	1			
128645	2	27	252	20	18	1	1	P	0	0	0	بِ	bi			ب	b			P								
128646	2	27	252	20	18	2	2	N	0	1	0	سَمْعِ	samoEi	سمع	smE	سَمْع	samoE										GEN	
128647	2	27	252	20	18	3	3	N	3	1	3	هِمْ	himo								PRON							
128648	2	27	253	20	19	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128649	2	27	253	20	19	2	2	N	0	1	3	أَبْصَٰرِ	>aboSa`ri	بصر	bSr	بَصَر	baSar										GEN	
128650	2	27	253	20	19	3	3	N	3	1	3	هِمْ	himo								PRON							
128651	2	27	254	20	20	1	2	P	0	0	0	إِنَّ	<in~a			إِنّ	<in~	إِنّ	<in~									
128652	2	27	255	20	21	1	2	N	0	0	0	ٱللَّهَ	{ll~aha	أله	>lh	اللَّه	All~ah										ACC	
128653	2	27	256	20	22	1	2	P	0	0	0	عَلَىٰ	EalaY`			عَلَى	EalaY											
128654	2	27	257	20	23	1	2	N	0	1	0	كُلِّ	kul~i	كلل	kll	كُلّ	kul~										GEN	
128655	2	27	258	20	24	1	2	N	0	1	0	شَىْءٍ	$aYo'K	شيأ	$y>	شَىْء	$aYo'										GEN	INDEF
128656	2	27	259	20	25	1	2	N	0	1	0	قَدِيرٌ	qadiyrN	قدر	qdr	قَدِير	qadiyr										NOM	INDEF
128657	2	28	260	21	1	1	1	P	0	0	0	يَٰٓ	ya`^			ي	y			VOC								
128658	2	28	260	21	1	2	2	N	0	0	0	أَيُّ	>ay~u	أيي	>yy	أَيّ	>ay~										ACC	
128659	2	28	260	21	1	3	3	P	0	0	0	هَا	haA			ه	h				ATT							
128660	2	28	261	21	2	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128661	2	28	261	21	2	2	2	N	0	1	3	نَّاسُ	n~aAsu	أنس	>ns	ناس	nAs										NOM	
128662	2	28	262	21	3	1	2	V	2	1	3	ٱعْبُدُ	{Eobudu	عبد	Ebd	عَبَدَ	Eabada							ACT	1			
128663	2	28	262	21	3	2	3	N	2	1	3	وا۟	wA@								PRON							
128664	2	28	263	21	4	1	2	N	0	1	0	رَبَّ	rab~a	ربب	rbb	رَبّ	rab~										ACC	
128665	2	28	263	21	4	2	3	N	2	1	3	كُمُ	kumu								PRON							
128666	2	28	264	21	5	1	2	N	0	1	1	ٱلَّذِى	{l~a*iY			الَّذِي	Al~a*iy											
128667	2	28	265	21	6	1	2	V	3	1	1	خَلَقَ	xalaqa	خلق	xlq	خَلَقَ	xalaqa					PERF		ACT	1			
128668	2	28	265	21	6	2	3	N	2	1	3	كُمْ	kumo								PRON							
128669	2	28	266	21	7	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128670	2	28	266	21	7	2	2	N	0	1	3	ٱلَّذِينَ	{l~a*iyna			الَّذِي	Al~a*iy											
128671	2	28	267	21	8	1	2	P	0	0	0	مِن	min			مِن	min											
128672	2	28	268	21	9	1	2	N	0	0	0	قَبْلِ	qaboli	قبل	qbl	قَبْل	qabol										GEN	
128673	2	28	268	21	9	2	3	N	2	1	3	كُمْ	kumo								PRON							
128674	2	28	269	21	10	1	2	P	0	0	0	لَعَلَّ	laEal~a			لَعَلّ	laEal~	إِنّ	<in~									
128675	2	28	269	21	10	2	3	N	2	1	3	كُمْ	kumo								PRON							
128676	2	28	270	21	11	1	2	V	2	1	3	تَتَّقُ	tat~aqu	وقي	wqy	اتَّقَى	At~aqaY					IMPF	IND	ACT	8			
128677	2	28	270	21	11	2	3	N	2	1	3	ونَ	wna								PRON							
128678	2	29	271	22	1	1	2	N	0	1	1	ٱلَّذِى	{l~a*iY			الَّذِي	Al~a*iy											
128679	2	29	272	22	2	1	2	V	3	1	1	جَعَلَ	jaEala	جعل	jEl	جَعَلَ	jaEala					PERF		ACT	1			
128680	2	29	273	22	3	1	1	P	0	0	0	لَ	la			ل	l			P								
128681	2	29	273	22	3	2	2	N	2	1	3	كُمُ	kumu															
128682	2	29	274	22	4	1	1	P	0	0	0	ٱلْ	{lo			ال	Al			DET								
128683	2	29	274	22	4	2	2	N	0	2	0	أَرْضَ	>aroDa	أرض	>rD	أَرْض	>aroD										ACC	
128684	2	29	275	22	5	1	2	N	0	1	0	فِرَٰشًا	fira`$FA	فرش	fr$	فِراش	firA$										ACC	INDEF
128685	2	29	276	22	6	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128686	2	29	276	22	6	2	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128687	2	29	276	22	6	3	2	N	0	2	0	سَّمَآءَ	s~amaA^'a	سمو	smw	سَماء	samA'										ACC	
128688	2	29	277	22	7	1	2	N	0	1	0	بِنَآءً	binaA^'F	بني	bny	بِناء	binA'										ACC	INDEF
128689	2	29	278	22	8	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128690	2	29	278	22	8	2	2	V	3	1	1	أَنزَلَ	>anzala	نزل	nzl	أَنزَلَ	>anzala					PERF		ACT	4			
128691	2	29	279	22	9	1	2	P	0	0	0	مِنَ	mina			مِن	min											
128692	2	29	280	22	10	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128693	2	29	280	22	10	2	2	N	0	2	0	سَّمَآءِ	s~amaA^'i	سمو	smw	سَماء	samA'										GEN	
128694	2	29	281	22	11	1	2	N	0	1	0	مَآءً	maA^'F	موه	mwh	ماء	mA'										ACC	INDEF
128695	2	29	282	22	12	1	1	P	0	0	0	فَ	fa			ف	f			CONJ								
128696	2	29	282	22	12	2	2	V	3	1	1	أَخْرَجَ	>axoraja	خرج	xrj	أَخْرَجَ	>axoraja					PERF		ACT	4			
128697	2	29	283	22	13	1	1	P	0	0	0	بِ	bi			ب	b			P								
128698	2	29	283	22	13	2	2	N	3	1	1	هِۦ	hi.															
128699	2	29	284	22	14	1	2	P	0	0	0	مِنَ	mina			مِن	min											
128700	2	29	285	22	15	1	1	P	0	0	0	ٱل	{l			ال	Al			DET								
128701	2	29	285	22	15	2	2	N	0	2	3	ثَّمَرَٰتِ	v~amara`ti	ثمر	vmr	ثَمَرَة	vamarap										GEN	
128702	2	29	286	22	16	1	2	N	0	1	0	رِزْقًا	rizoqFA	رزق	rzq	رِزْق	rizoq										ACC	INDEF
128703	2	29	287	22	17	1	1	P	0	0	0	لَّ	l~a			ل	l			P								
128704	2	29	287	22	17	2	2	N	2	1	3	كُمْ	kumo															
128705	2	29	288	22	18	1	1	P	0	0	0	فَ	fa			ف	f			REM								
128706	2	29	288	22	18	2	2	P	0	0	0	لَا	laA			لا	lA											
128707	2	29	289	22	19	1	2	V	2	1	3	تَجْعَلُ	tajoEalu	جعل	jEl	جَعَلَ	jaEala					IMPF	JUS	ACT	1			
128708	2	29	289	22	19	2	3	N	2	1	3	وا۟	wA@								PRON							
128709	2	29	290	22	20	1	1	P	0	0	0	لِ	li			ل	l			P								
128710	2	29	290	22	20	2	2	N	0	0	0	لَّهِ	l~ahi	أله	>lh	اللَّه	All~ah										GEN	
128711	2	29	291	22	21	1	2	N	0	1	3	أَندَادًا	>andaAdFA	ندد	ndd	أَنداد	>andAd										ACC	INDEF
128712	2	29	292	22	22	1	1	P	0	0	0	وَ	wa			و	w			CIRC								
128713	2	29	292	22	22	2	2	N	2	1	3	أَنتُمْ	>antumo															
128714	2	29	293	22	23	1	2	V	2	1	3	تَعْلَمُ	taEolamu	علم	Elm	عَلِمَ	Ealima					IMPF	IND	ACT	1			
128715	2	29	293	22	23	2	3	N	2	1	3	ونَ	wna								PRON							
128716	2	30	294	23	1	1	1	P	0	0	0	وَ	wa			و	w			REM								
128717	2	30	294	23	1	2	2	P	0	0	0	إِن	<in			إِن	<in											
128718	2	30	295	23	2	1	2	V	2	1	3	كُن	kun	كون	kwn	كانَ	kAna	كَان	kaAn			PERF		ACT	1			
128719	2	30	295	23	2	2	3	N	2	1	3	تُمْ	tumo								PRON							
128720	2	30	296	23	3	1	2	P	0	0	0	فِى	fiY			فِي	fiy											
128721	2	30	297	23	4	1	2	N	0	1	0	رَيْبٍ	rayobK	ريب	ryb	رَيْب	rayob										GEN	INDEF
128722	2	30	298	23	5	1	2	P	0	0	0	مِّ	m~i			مِن	min											
128723	2	30	298	23	5	2	2	N	0	0	0	مَّا	m~aA			ما	mA											
128724	2	30	299	23	6	1	2	V	1	0	3	نَزَّلْ	naz~alo	نزل	nzl	نَزَّلَ	naz~ala					PERF		ACT	2			
128725	2	30	299	23	6	2	3	N	1	0	3	نَا	naA								PRON							
128726	2	30	300	23	7	1	2	P	0	0	0	عَلَىٰ	EalaY`			عَلَى	EalaY											
128727	2	30	301	23	8	1	2	N	0	1	0	عَبْدِ	Eabodi	عبد	Ebd	عَبْد	Eabod										GEN	
128728	2	30	301	23	8	2	3	N	1	0	3	نَا	naA								PRON							
128729	2	30	302	23	9	1	1	P	0	0	0	فَ	fa			ف	f			RSLT								
128730	2	30	302	23	9	2	2	V	2	1	3	أْتُ	>otu	أتي	>ty	أَتَى	>ataY							ACT	1			
128731	2	30	302	23	9	3	3	N	2	1	3	وا۟	wA@								PRON							
128732	2	30	303	23	10	1	1	P	0	0	0	بِ	bi			ب	b			P								
128733	2	30	303	23	10	2	2	N	0	2	0	سُورَةٍ	suwrapK	سور	swr	سُورَة	suwrap										GEN	INDEF
128734	2	30	304	23	11	1	2	P	0	0	0	مِّن	m~in			مِن	min											
128735	2	30	305	23	12	1	2	N	0	1	0	مِّثْلِ	m~ivoli	مثل	mvl	مِثْل	mivol										GEN	
128736	2	30	305	23	12	2	3	N	3	1	1	هِۦ	hi.								PRON							
128737	2	30	306	23	13	1	1	P	0	0	0	وَ	wa			و	w			CONJ								
128738	2	30	306	23	13	2	2	V	2	1	3	ٱدْعُ	{doEu	دعو	dEw	دَعا	daEA							ACT	1			
128739	2	30	306	23	13	3	3	N	2	1	3	وا۟	wA@								PRON							
128740	2	30	307	23	14	1	2	N	0	1	3	شُهَدَآءَ	$uhadaA^'a	شهد	$hd	شَهِيد	$ahiyd										ACC	
128741	2	30	307	23	14	2	3	N	2	1	3	كُم	kum								PRON							
128742	2	30	308	23	15	1	2	P	0	0	0	مِّن	m~in			مِن	min											
